Key,English,ChineseSimplified,ChineseTraditional,Spanish,French,Russian,Portuguese,Japanese,Korean
本次更新：\n1.新增【马桶人VS监控人】系列挂件，欢迎大家去商店选购~\n2.新增【能力商店】，开放杀手局内特殊能力的配置\n3.优化了侦探、凶手的操作手感及相关界面\n4.调整大厅及关卡场景，提升性能,"This update: 1. New [Skibidi Toilet VS Cameraman] series of pendants, welcome to the shop! 2. New [Power Store], the configuration of the murderer's special abilities is now available! 3. Optimised the operating experience of detectives and murderers and the related interface. 4. Adjusted the lobby and level scenes to improve performance.",本次更新：\n1.新增【马桶人VS监控人】系列挂件，欢迎大家去商店选购~\n2.新增【能力商店】，开放杀手局内特殊能力的配置\n3.优化了侦探、凶手的操作手感及相关界面\n4.调整大厅及关卡场景，提升性能,,,,,,今回のアップデート:\n1. [トイレ男 VS 監視男] シリーズのペンダントを追加しました。誰でもストアで購入できます~\n2. [アビリティ ストア] を追加し、殺人者のオフィスで特殊能力の構成を開きました\n3.探偵、殺人者の操作感と関連インターフェース\n4. ロビーとレベルのシーンを調整してパフォーマンスを向上させます。,"이번 업데이트:\n1. [화장실 남자 VS 모니터링 남자] 시리즈가 추가되었습니다. 누구나 매장에서 구매하실 수 있습니다~\n2. 킬러 뷰로에서 특수 능력 구성이 열리게 됩니다~\n3. 형사, 살인자의 조작감 및 관련 인터페이스\n4. 로비 및 레벨 장면을 조정하여 성능을 향상시킵니다."
公告按钮,Announcement Button,公告按钮,,,,,,お知らせボタン,공지사항 버튼
局内倒计时,Countdown,局内倒计时,,,,,,ゲーム内のカウントダウン,게임 내 카운트다운
随机分配身份,Randomly assign identities,随机分配身份,,,,,,ID をランダムに割り当てる,무작위로 ID 할당
身份目标栏,Identity Bar,身份目标栏,,,,,,IDターゲット列,ID 타겟 열
死亡效果,Death Effect,死亡效果,,,,,,死亡効果,사망 효과
胜利宣告,Victory Announcement,胜利宣告,,,,,,勝利宣言,승리의 선언
失败宣告,Failed Announcement,失败宣告,,,,,,失敗の宣言,실패 선언
局内玩家信息栏,Player Info,局内玩家信息栏,,,,,,ゲーム内のプレイヤー情報欄,게임 내 플레이어 정보 열
学生存活经验,Student Survival Experience,学生存活经验,,,,,,学生のサバイバル体験,학생 생존 경험
凶手局内目标,Murderer's Intra-game Target,凶手局内目标,,,,,,殺人者のターゲット,살인자의 표적
侦探局内目标,Detective Target,侦探局内目标,,,,,,探偵局のターゲット,탐정국 표적
英雄局内目标,Hero Intra-game Target,英雄局内目标,,,,,,ヒーローターゲット,영웅 대상
你化身学生英雄，找到凶手击败他！,"You transform into a student hero, find the murderer, and defeat him!",你化身学生英雄，找到凶手击败他！,,,,,,あなたは学生のヒーローとなり、殺人犯を見つけて倒します!,당신은 학생 영웅이 되어 살인자를 찾아 물리치세요!
学生局内目标,student bureau goal,学生局内目标,,,,,,学生局の目標,학생회 목표
死亡提示,Death Reminder,死亡提示,,,,,,死のリマインダー,사망 알림
 对局时间耗尽； 凶手失败，侦探失败； 部分学生胜利，无英雄 ," Match runs out of time; Murderer fails, Detective fails; Some students win, no heroes ", 对局时间耗尽； 凶手失败，侦探失败； 部分学生胜利，无英雄 ,,,,,, ゲームの時間が終了し、殺人者は失敗し、一部の生徒は失敗しますが、ヒーローはいません。 , 게임 시간이 종료되었습니다. 살인자는 실패하고 일부 학생은 실패하지만 영웅은 없습니다. 
 对局时间耗尽； 凶手失败，侦探失败； 部分学生胜利，英雄失败 ," Match runs out of time; Murderer fails, Detective fails; Some students win, heroes fail ", 对局时间耗尽； 凶手失败，侦探失败； 部分学生胜利，英雄失败 ,,,,,, ゲームの時間切れ、殺人者は失敗、探偵は失敗するが、主人公は失敗する。 , 게임 시간이 종료되었습니다. 살인자는 실패하고 일부 학생은 실패하지만 영웅은 실패합니다. 
结算-凶手,Settlement - Murderer,结算-凶手,,,,,,集落殺人者,정착 살인자
消灭了{0}名学生,Eliminated {0}students,消灭了{0}名学生,,,,,,一掃された{0}学生,전멸{0}재학생
结算-学生,Settlement - Student,结算-学生,,,,,,請求者-学生,청구-학생
结算-侦探,Settlement - Detective,结算-侦探,,,,,,和解探偵,정착탐정
结算-英雄,Settlement - Hero,结算-英雄,,,,,,集落の英雄,정착지-영웅
结算-凶手/学生胜利经验值,Settlement - Murderer/Student Victory EXP,结算-凶手/学生胜利经验值,,,,,,和解殺人者/学生の勝利経験値,정착 살인자/학생 승리 경험치
结算-侦探/英雄胜利经验值,Settlement - Detective/Hero Victory EXP,结算-侦探/英雄胜利经验值,,,,,,和解 - 探偵/ヒーローの勝利経験値,정착지 - 탐정/영웅 승리 경험치
结算-看广告,Settlement - Watch Ads,结算-看广告,,,,,,チェックアウトウォッチ広告,결제-광고 보기
结算-看广告按钮,Checkout - Watch Ad Button,结算-看广告按钮,,,,,,「チェックアウト - 広告を表示」ボタン,결제-광고 보기 버튼
局内界面,Intra-game interface,局内界面,,,,,,オフィス内インターフェース,사무실 내 인터페이스
啊？？？啊？？？啊？？？又不写是吧,"Ah??? Ah??? Ah??? I didn't write it, did I?",啊？？？啊？？？啊？？？又不写是吧,,,,,,ああ？ ? ?ああ？ ? ?ああ？ ? ?書いてないですよね？,아? ? ? 아? ? ? 아? ? ? 당신은 글을 쓰고 있지 않습니까?
能力系统,Ability System,能力系统,,,,,,能力システム,능력 시스템
开始界面,Start,开始界面,,,,,,スタート画面,인터페이스 시작
大厅界面,Lobby Interface,大厅界面,,,,,,ロビーインターフェース,로비 인터페이스
观战界面,Spectator,观战界面,,,,,,視聴インターフェース,시청 인터페이스
加载界面,Load UI,加载界面,,,,,,読み込みインターフェース,로딩 인터페이스
加载中,Loading,加载中,,,,,,読み込み中,로드 중
商店界面,Shop Interface,商店界面,,,,,,ストアインターフェース,매장 인터페이스
套装,Outfit,套装,,,,,,スーツ,정장
地图选择界面,Map Selection,地图选择界面,,,,,,マップ選択インターフェイス,지도 선택 인터페이스
特效,Effects,特效,,,,,,特撮,특수 효과
结算界面,Settlement interface,结算界面,,,,,,決済インターフェース,정산 인터페이스
死亡提示界面,Death Prompt,死亡提示界面,,,,,,デスプロンプトインターフェイス,죽음 프롬프트 인터페이스
奖励界面,Reward UI,奖励界面,,,,,,報酬インターフェース,보상 인터페이스
胜利展示界面,Victory Display,胜利展示界面,,,,,,勝利表示インターフェース,승리 디스플레이 인터페이스
商店-获取方式,Shop - How to Get,商店-获取方式,,,,,,ストア – 入手方法,상점 - 구입 방법
大厅3DUI-杀手教学,Hall 3DUI - Killer Tutorial,大厅3DUI-杀手教学,,,,,,ホール 3DUI-キラー チュートリアル,Hall 3DUI-킬러 튜토리얼
大厅3DUI-侦探教学,Hall 3DUI - Detective Tutorial,大厅3DUI-侦探教学,,,,,,ホール 3DUI - 探偵の指導,홀 3DUI-탐정 교육
大厅3DUI-小提示,Lobby 3DUI - Tips,大厅3DUI-小提示,,,,,,ホール 3DUI-ヒント,홀 3DUI-팁
1.如果你是杀手/侦探，请尽量不要暴露自己的身份\n2.远离那些试图靠近你的人，他们很危险，时刻保持警惕\n3.假如你是平民，那么努力活下来吧\n4.不要相信任何人,"1. If you are a murderer/detective, try not to reveal your identity. 2. Stay away from those who try to get close to you, who are dangerous and always stay alert. 3. If you are a civilian, try to survive. 4. Don't trust anyone.",1.如果你是杀手/侦探，请尽量不要暴露自己的身份\n2.远离那些试图靠近你的人，他们很危险，时刻保持警惕\n3.假如你是平民，那么努力活下来吧\n4.不要相信任何人,,,,,,1. あなたが殺人者/探偵の場合は、身元を明かさないようにしてください\n2. あなたに近づこうとする人には近づかないでください。彼らは危険ですので、常に警戒してください\n3. 民間人の場合は、次のことを心がけてください。生き残る\n4. 誰も信用しない,1. 살인자/탐정이라면 신원을 밝히지 마세요.\n2. 접근하려는 사람은 위험하므로 항상 경계하세요.\n3. 살아남으세요\n4. 누구도 믿지 마세요
快捷短语二级-1,Quick Phrase Level 1,快捷短语二级-1,,,,,,クイックフレーズ レベル 2-1,빠른 문구 레벨 2-1
大厅3DUI,Hall 3DUI,大厅3DUI,,,,,,ホール 3DUI,홀 3DUI
商店会员相关,Shop Membership,商店会员相关,,,,,,店舗会員関連,매장회원 관련
大会员商店提示,Membership Store Tips,大会员商店提示,,,,,,大手加盟店のヒント,대형 가맹점 꿀팁
拾取武器,Pick Up Weapon,拾取武器,,,,,,武器を拾う,무기를 집다
学生道具,Student Tools,学生道具,,,,,,学生の小道具,학생 소품
局内金币,Intra-game gold coins,局内金币,,,,,,ゲーム内ゴールドコイン,게임 내 금화
局内其他人死亡,Others killed in the round,局内其他人死亡,,,,,,局内の他の人も死亡した,사무국의 다른 사람들이 사망했습니다.
有人淘汰了！,Someone's out!,有人淘汰了！,,,,,,誰かが排除されました！,누군가가 제거되었습니다!
局内侦探死亡,Detective Dead,局内侦探死亡,,,,,,局の刑事が死亡,국 형사 사망
场景加载提示,Scene loading hints,场景加载提示,,,,,,シーン読み込みプロンプト,장면 로딩 프롬프트
大厅观战,Spectate in the Lobby,大厅观战,,,,,,ロビーで試合を観戦,로비에서 경기 관람
大厅广告,Lobby Advertisement,大厅广告,,,,,,ロビー広告,로비 광고
密码表飘字,Password Table Float,密码表飘字,,,,,,パスワードテーブルのフローティング文字,비밀번호 테이블 부동 문자
抽奖主动提示,Lottery Tips,抽奖主动提示,,,,,,宝くじのプロンプト,복권 프롬프트
抽奖广告冷却,Lottery Ad Cooldown,抽奖广告冷却,,,,,,懸賞広告のクールダウン,경품행사 광고 쿨다운
大会员,Elite Member,大会员,,,,,,ビッグメンバー,큰 회원
投掷飞刀,Throw Knife,投掷飞刀,,,,,,投げナイフ,칼 던지기
"Death :: 玩家 ==== 玩家已经死亡,先关闭死亡姿态",Death :: Player ==== is dead. Close the death stance first.,"Death :: 玩家 ==== 玩家已经死亡,先关闭死亡姿态",,,,,,Death :: プレイヤー ==== プレイヤーは死亡しました。まず死亡姿勢を解除してください,Death :: 플레이어 ==== 플레이어가 사망했습니다. 먼저 사망 자세를 꺼주세요.
Death :: 玩家 ==== 玩家 ${playerId} 已经死亡 ,Death :: Player ===== ${playerId} is dead ,Death :: 玩家 ==== 玩家 ${playerId} 已经死亡 ,,,,,,Death :: プレイヤー==== プレイヤー${playerId} すでに死んでいる ,Death :: 플레이어==== 플레이어${playerId}이미 죽었어 
Death :: 玩家 ==== 玩家 ${playerId} 恢复原状态 ,Death :: Player ===== ${playerId} returned to normal ,Death :: 玩家 ==== 玩家 ${playerId} 恢复原状态 ,,,,,,Death :: プレイヤー==== プレイヤー${playerId} 元の状態に戻す ,Death :: 플레이어==== 플레이어${playerId}원래 상태 복원 
"Death :: AI ==== 玩家已经死亡,先关闭死亡姿态","Death :: AI ==== Player is dead, close the death stance first","Death :: AI ==== 玩家已经死亡,先关闭死亡姿态",,,,,,Death :: AI ==== プレイヤーは死亡しました。まず死亡姿勢を解除してください,Death :: AI ==== 플레이어가 사망했습니다. 먼저 사망 자세를 꺼주세요.
kang log 奖励弹窗,Kang log Reward Window,kang log 奖励弹窗,,,,,,カンログ報酬ポップアップウィンドウ,강로그 보상 팝업창
开始结算,Start Settlement,开始结算,,,,,,決済開始,정산 시작
按钮列表为空,Button list is empty,按钮列表为空,,,,,,ボタンリストが空です,버튼 목록이 비어 있습니다.
增加金币,Increase Coins,增加金币,,,,,,金貨を増やす,금화 증가
增加钻石,Increase Diamonds,增加钻石,,,,,,ダイヤモンドを追加する,다이아몬드 추가
增加游戏内的金币10,Increase in-game coins by 10,增加游戏内的金币10,,,,,,ゲーム内ゴールドコインを10枚増やす,게임 내 금화를 10 늘립니다.
下次抽奖保底,Guaranteed Draw,下次抽奖保底,,,,,,次回の抽選が保証されます,다음 추첨 보장
增加广告券,Increase Voucher,增加广告券,,,,,,広告クーポンを追加する,광고 쿠폰 추가
修改大厅时间,Modify Lobby Time,修改大厅时间,,,,,,ロビー時間を変更する,로비 시간 수정
技能体验券+10,Skill Voucher +10,技能体验券+10,,,,,,スキル経験値クーポン+10,스킬 경험치 쿠폰 +10
切换热武器，对局内使用,Switch hot weapons for in-game use,切换热武器，对局内使用,,,,,,人気の武器を切り替えてゲームで使用してください,뜨거운 무기를 바꿔서 게임에서 사용하세요
"本次更新：
1.新增【马桶人VS监控人】系列挂件，欢迎大家去商店选购~
2.新增【能力商店】，开放杀手局内特殊能力的配置
3.优化了侦探、凶手的操作手感及相关界面
4.调整大厅及关卡场景，提升性能
5.新增还原按钮，镜头卡住的时候点一下试试吧","This update:
1. Added [Skibidi Toilet VS Cameraman] series of pendants, welcome to the shop!
2. Added [Power Store], the configuration of the killer's special abilities is now available.
3. Optimized the operating experience of detectives and murderers and the related interface.
4. Adjust the lobby and level scenes to improve performance.
5. Added reset button; tap it when the camera is stuck.","本次更新：
1.新增【马桶人VS监控人】系列挂件，欢迎大家去商店选购~
2.新增【能力商店】，开放杀手局内特殊能力的配置
3.优化了侦探、凶手的操作手感及相关界面
4.调整大厅及关卡场景，提升性能
5.新增还原按钮，镜头卡住的时候点一下试试吧",,,,,,"今回のアップデート:
1.新しく追加された[トイレマンVSモニタリングマン]シリーズのペンダント、誰もが購入するために店に行くことを歓迎します〜
2.キラーのゲーム内で特殊能力の設定を開くための[アビリティストア]を追加しました
3. 探偵と殺人犯の操作感と関連インターフェースを最適化
4. パフォーマンスを向上させるためにロビーとレベルのシーンを調整する
5. 復元ボタンを追加しました。レンズが動かなくなったときにクリックして試してください。","이번 업데이트:
1. 새로 추가된 [화장실 남자 VS 모니터링 남자] 시리즈 펜던트, 누구나 매장에 가서 구매하실 수 있습니다~
2. 킬러 게임 내 특수 능력 구성을 열 수 있는 [능력 상점]을 추가했습니다.
3. 형사와 살인자의 조작감과 관련 인터페이스를 최적화했습니다.
4. 로비 및 레벨 장면을 조정하여 성능 향상
5. 복원 버튼을 추가했습니다. 렌즈가 걸렸을 때 클릭하여 시도해 보세요."
